student_key,student_id,student_name,date_of_birth,grade,contact_number,student_rank
9322,S09322,rebecca davis,2008-01-15,Grade 1,+13073784895,521
9348,S09348,gina miller,2009-10-23,Grade 2,+15924811756,521
9446,S09446,john schultz,2008-03-02,Grade 2,+18667046658,521
9288,S09288,thomas sherman,2016-04-16,Grade 4,+18143277645,521
9306,S09306,bruce delgado,2008-08-25,Grade 1,+17155791394,521
9272,S09272,elizabeth maxwell,2014-12-18,Grade 4,+12503722543,521
12147,S12147,kathy schmitt,2017-04-30,Grade 3,+16879732275,521
11935,S11935,juan martinez,2010-01-17,Grade 3,+19937943101,521
11904,S11904,daniel walker,2012-05-22,Grade 2,+15448829474,521
11722,S11722,valerie davis,2016-07-28,Grade 1,+17914163138,521
11546,S11546,april smith,2009-10-21,Grade 1,+16415019899,521
11319,S11319,erica west,2007-06-21,Grade 3,+13967675001,521
11183,S11183,eric adams,2017-07-02,Grade 5,+15468065260,521
11305,S11305,judith smith,2009-07-09,Grade 1,+19853938397,521
11297,S11297,john valencia,2007-08-25,Grade 5,+16263623099,521
11052,S11052,keith wallace,2016-02-12,Grade 2,+18499394705,521
11002,S11002,kimberly farrell,2017-02-08,Grade 2,+13375693151,521
10844,S10844,abigail browning,2007-05-21,Grade 3,+18538702562,521
10050,S10050,janet gordon,2017-03-26,Grade 1,+13786752770,521
10175,S10175,william avery,2007-10-27,Grade 1,+17586172078,521
10236,S10236,paul french,2012-08-19,Grade 1,+18403361271,521
10278,S10278,robert campos,2017-10-07,Grade 2,+17256414912,521
9690,S09690,alexis jones,2014-06-18,Grade 1,+13908339792,521
9703,S09703,richard hughes,2013-05-14,Grade 2,+18894290747,521
9547,S09547,justin foster,2007-12-31,Grade 1,+17719053537,521
9552,S09552,heather torres,2017-07-07,Grade 1,+13888167354,521
9606,S09606,christina ellis,2010-08-09,Grade 1,+16475825066,521
9981,S09981,linda small,2015-02-11,Grade 3,n/a,521
4982,S04982,justin peters,2007-08-12,Grade 5,+18976126331,522
12072,S12072,lauren schneider,2012-12-03,Grade 2,+15907989179,522
6281,S06281,kim ward,2007-03-07,Grade 3,+12865008315,523
7993,S07993,derek alexander,2009-08-03,Grade 4,+19089185081,523
9519,S09519,melissa romero,2006-08-12,Grade 4,+18255792687,523
10663,S10663,amanda wright,2008-03-15,Grade 1,+18777142369,523
5602,S05602,brandi lee,2017-10-18,Grade 5,+12939511713,524
5850,S05850,amanda hall,2018-10-17,Grade 4,+15146103873,524
5102,S05102,stacey williamson,2014-07-18,Grade 5,+14827863947,524
4526,S04526,david guzman,2011-02-28,Grade 4,+14353488285,524
3161,S03161,joshua wright,2017-03-28,Grade 4,+16643961040,524
3682,S03682,patricia odom,2011-09-25,Grade 2,+16367056157,524
8363,S08363,barry edwards,2008-04-30,Grade 5,+19726693301,524
7289,S07289,tracy rivas,2007-05-03,Grade 1,+18202331433,524
9317,S09317,vicki bonilla,2018-05-06,Grade 5,+14949361895,524
10498,S10498,marissa taylor,2010-04-25,Grade 4,+13096090850,524
2905,S02905,henry nelson,2014-05-29,Grade 1,+16192531492,525
2510,S02510,christine king,2009-12-07,Grade 3,+12837008461,525
436,S00436,stephanie sexton,2012-02-05,Grade 5,+19016081104,525
783,S00783,jason santos,2010-10-07,Grade 2,+19274412017,525
1358,S01358,donald king,2011-11-11,Grade 3,+16488228443,525
2020,S02020,brian stevens,2017-06-22,Grade 4,+16972209685,525
4050,S04050,judith dennis,2008-02-10,Grade 5,+14167407673,525
4683,S04683,philip gamble,2013-01-19,Grade 5,+19647940048,525
5056,S05056,adam hansen,2015-07-09,Grade 2,n/a,525
4902,S04902,kevin mccormick,2014-08-09,Grade 5,+14656455669,525
5200,S05200,charles trevino,2014-12-17,Grade 4,n/a,525
5673,S05673,derek rodriguez,2006-11-10,Grade 2,+16245466637,525
9366,S09366,nicholas tucker,2014-10-26,Grade 4,+19854593011,525
8765,S08765,edward rodriguez,2017-09-01,Grade 1,+16404971814,525
7085,S07085,toni johnson,2015-02-09,Grade 2,+14925174801,525
7016,S07016,rebekah butler,2011-12-29,Grade 3,+15298735992,525
6806,S06806,katherine craig,2007-08-07,Grade 1,+16127996583,525
7921,S07921,denise bennett,2007-03-04,Grade 5,+12222776559,525
10311,S10311,troy adams,2007-03-22,Grade 4,+12979235398,525
9512,S09512,jeffrey cross,2017-12-09,Grade 5,+18183145403,525
9473,S09473,daniel roberts,2014-07-03,Grade 5,+18265568998,525
9578,S09578,christine castaneda,2006-12-22,Grade 1,+17339647790,525
9664,S09664,stephanie yates,2012-12-22,Grade 3,+15406638149,525
10695,S10695,mrs. alexa brown,2018-06-23,Grade 4,n/a,525
978,S00978,kevin diaz,2013-10-04,Grade 3,+14035447599,526
2584,S02584,vincent cole,2007-11-13,Grade 4,n/a,526
5447,S05447,joy reynolds,2006-06-15,Grade 2,+18846639105,526
8339,S08339,chad stevens,2018-03-21,Grade 4,+19237621037,526
8050,S08050,emma smith,2008-06-18,Grade 1,+18833461442,526
7439,S07439,karen scott,2010-05-14,Grade 4,+13308428930,526
8976,S08976,eric foster,2006-05-12,Grade 3,+14808297181,526
11010,S11010,lee gray,2010-05-06,Grade 3,+13739409906,526
11337,S11337,maria bennett,2010-07-12,Grade 5,+17268469082,526
10509,S10509,dr. nathaniel williams,2008-10-10,Grade 4,+17682307372,526
10521,S10521,tyler clark,2011-04-06,Grade 4,+19514961592,526
1893,S01893,ronald gordon,2016-09-16,Grade 2,+12706932316,527
6244,S06244,sarah peters,2014-10-09,Grade 4,+18609913572,527
5692,S05692,mary rodriguez,2008-12-04,Grade 1,+18308759332,528
4422,S04422,robert sullivan,2011-03-31,Grade 1,+18784298140,528
7676,S07676,jessica mcclain,2011-11-11,Grade 3,+13269012914,528
9708,S09708,johnny kelley,2016-11-27,Grade 3,+19057639193,528
1876,S01876,lisa moore,2014-05-19,Grade 3,+16075615401,529
1926,S01926,anna davies,2010-03-19,Grade 5,+16929303186,529
1820,S01820,jennifer rodriguez,2015-02-16,Grade 4,+15624199204,529
2213,S02213,janice lee,2008-03-27,Grade 1,+14488830442,529
1579,S01579,barry hahn,2017-05-25,Grade 1,+13264054439,529
1110,S01110,james singleton,2018-02-23,Grade 5,+12962570460,529
1100,S01100,rodney pierce,2009-08-25,Grade 3,+19635120831,529
1088,S01088,allison crane,2008-01-06,Grade 5,+15827289988,529
772,S00772,ricardo petersen,2007-02-15,Grade 5,+13606403818,529
595,S00595,anna porter,2011-07-03,Grade 5,+16638351444,529
659,S00659,sherry hammond,2014-08-16,Grade 4,+19747954959,529
393,S00393,stacey gutierrez,2012-12-21,Grade 3,n/a,529
318,S00318,matthew bass,2006-09-26,Grade 5,+15726955618,529
2814,S02814,david strickland,2011-03-18,Grade 3,+15659970304,529
2741,S02741,andrew hernandez,2016-06-29,Grade 3,+14187104912,529
2304,S02304,john myers,2006-06-10,Grade 3,+18354178140,529
3022,S03022,jamie miller,2006-08-18,Grade 1,+13652672846,529
3128,S03128,allison villanueva,2017-10-05,Grade 4,+19512686492,529
4381,S04381,brandi cole,2011-03-26,Grade 5,+13899675736,529
4831,S04831,mrs. sharon stokes,2006-04-19,Grade 3,+16464429939,529
4804,S04804,julia wong,2007-07-26,Grade 5,+16213795626,529
5134,S05134,melissa ashley,2012-04-10,Grade 3,+13967798720,529
5141,S05141,david anderson,2010-06-12,Grade 2,+14795787204,529
4865,S04865,jeffrey mora ii,2014-07-07,Grade 1,+14009196686,529
3983,S03983,daniel martin,2012-07-04,Grade 5,+18729994423,529
3975,S03975,darlene mcclain,2007-11-22,Grade 1,n/a,529
3801,S03801,catherine cole,2008-09-16,Grade 2,+13969269046,529
3827,S03827,heidi white,2009-01-25,Grade 5,+15139729681,529
3678,S03678,joshua oconnor,2007-04-03,Grade 5,+18479656241,529
3642,S03642,sandra logan,2014-07-15,Grade 2,+13077547829,529
3548,S03548,brittney kim,2007-11-12,Grade 1,+13113494069,529
3445,S03445,jesus phillips,2008-10-14,Grade 1,+14103065254,529
3409,S03409,eric johns,2011-06-10,Grade 1,+17392200572,529
3410,S03410,crystal mccarty,2018-01-13,Grade 1,+16407066128,529
3355,S03355,mark doyle,2016-05-29,Grade 1,+16493779895,529
6056,S06056,natalie santos,2010-07-08,Grade 5,+13053649034,529
6288,S06288,kimberly santos,2008-01-11,Grade 4,+12907831183,529
7494,S07494,jenna watkins,2006-10-14,Grade 1,+18527033242,529
7995,S07995,christina day,2007-05-31,Grade 3,+17539213717,529
8011,S08011,jonathan savage,2009-07-28,Grade 1,+16517547832,529
7834,S07834,rebecca peck,2012-11-30,Grade 5,+15805374328,529
8266,S08266,nicholas lewis,2014-01-17,Grade 2,+14758011169,529
8490,S08490,joseph brown,2015-02-21,Grade 1,+12579637191,529
8456,S08456,brent farrell,2008-05-05,Grade 4,n/a,529
7207,S07207,alison henderson,2008-07-22,Grade 2,+15877481172,529
6908,S06908,john rodriguez,2008-03-27,Grade 3,+16372630337,529
7112,S07112,ronald austin,2014-12-29,Grade 4,+12778328825,529
6647,S06647,jacob turner,2018-01-27,Grade 1,+14668330820,529
6516,S06516,andrew fleming,2015-03-09,Grade 4,+18045501680,529
6340,S06340,sharon massey,2009-06-13,Grade 2,+18099762496,529
6373,S06373,dawn humphrey,2009-07-10,Grade 3,+19687763175,529
8598,S08598,david robinson,2006-06-26,Grade 4,+12175951794,529
8609,S08609,thomas rogers,2018-03-22,Grade 4,+18389127953,529
9433,S09433,paul clark,2013-07-31,Grade 3,+18839087305,529
9628,S09628,curtis clark,2012-07-11,Grade 3,+18495213222,529
9495,S09495,ashley jones,2012-08-16,Grade 2,+15714648633,529
9868,S09868,joshua jones,2015-05-01,Grade 3,+13123714301,529
9799,S09799,martin washington,2009-01-02,Grade 2,+16589450697,529
10483,S10483,deanna harrington,2007-11-21,Grade 3,+14789880475,529
10325,S10325,alyssa king,2008-12-30,Grade 2,+15642347425,529
10306,S10306,heather vasquez,2011-12-11,Grade 3,+17579863558,529
10219,S10219,joseph smith,2013-12-01,Grade 3,+12564737023,529
11204,S11204,mrs. susan garza dds,2013-01-23,Grade 2,+13498426685,529
11584,S11584,melody smith,2008-04-02,Grade 1,+13038331037,529
11709,S11709,brittany olson,2006-04-30,Grade 2,+18758007564,529
11632,S11632,joseph torres,2018-09-10,Grade 1,+18614721433,529
11652,S11652,john jordan,2016-09-22,Grade 1,n/a,529
10977,S10977,lori clark,2006-06-15,Grade 5,+17129763584,529
11096,S11096,gloria clark,2018-04-07,Grade 3,+19733791082,529
11158,S11158,mark brown,2016-07-23,Grade 5,+12862790376,529
10723,S10723,mary nash,2007-12-28,Grade 3,+14829104528,529
12021,S12021,patrick donovan,2016-08-19,Grade 1,+13168954948,529
11924,S11924,mr. brian thompson dvm,2013-07-12,Grade 1,+16473089374,529
11976,S11976,lawrence dixon,2015-01-22,Grade 4,+15769756582,529
9814,S09814,amy delacruz,2011-06-07,Grade 5,+16582724331,530
1605,S01605,tracy cunningham,2008-04-01,Grade 3,+19556456828,531
1786,S01786,steven todd,2013-02-18,Grade 2,+16363389370,531
3566,S03566,evelyn thomas,2009-05-20,Grade 4,+19603661025,531
3708,S03708,jordan rowland,2017-01-23,Grade 1,+12866846793,531
4518,S04518,alexander morris,2007-04-02,Grade 5,+16793641220,531
6360,S06360,jessica clark,2018-05-07,Grade 1,+16997056361,531
9539,S09539,leslie lyons,2013-04-02,Grade 4,+14509105772,531
1354,S01354,phillip young,2016-04-13,Grade 1,+19098765746,532
1236,S01236,tamara thompson,2010-10-18,Grade 4,+14558425539,532
3023,S03023,brandon russell,2015-05-25,Grade 5,n/a,532
4419,S04419,james dudley,2016-05-05,Grade 2,+15275686003,532
6215,S06215,ricky jimenez,2017-01-09,Grade 2,+18235481071,532
7171,S07171,kari figueroa,2010-01-25,Grade 3,+15399208973,532
8167,S08167,ronald thomas,2017-08-01,Grade 3,+13819641684,532
7720,S07720,john black,2017-01-31,Grade 5,+15434654415,532
10661,S10661,kristin morris,2018-04-09,Grade 1,+16084947896,532
11914,S11914,tara david,2013-08-07,Grade 1,+14095635261,532
5697,S05697,rebecca rice,2013-09-03,Grade 4,+15836177168,533
9828,S09828,joyce benton,2018-07-22,Grade 3,+12014335111,533
2992,S02992,jeremy young,2009-03-08,Grade 2,+18257717972,534
2564,S02564,valerie mendoza,2013-07-17,Grade 1,+16169957596,534
1788,S01788,jason perez,2011-02-23,Grade 4,+18396762150,534
1756,S01756,nicholas garcia,2015-09-17,Grade 5,+18084278746,534
347,S00347,debbie brooks,2018-03-17,Grade 4,+19314389442,534
821,S00821,sierra lopez,2016-01-22,Grade 1,+13904048265,534
6204,S06204,ashley green,2016-11-02,Grade 3,+14502623945,534
4549,S04549,sophia alexander,2017-01-13,Grade 1,+17512443824,534
4545,S04545,jacob alvarez,2016-08-17,Grade 4,+19888568227,534
4830,S04830,daniel hughes,2011-08-13,Grade 3,+16598961761,534
4696,S04696,brian carrillo,2014-06-24,Grade 1,+18694596333,534
4906,S04906,michelle guerrero,2009-03-19,Grade 3,+12746235715,534
5032,S05032,jason francis,2009-03-07,Grade 4,+14293300893,534
3688,S03688,michael page,2010-08-05,Grade 1,+16042611527,534
3615,S03615,kevin hansen,2012-06-16,Grade 4,+17416483813,534
3580,S03580,joseph lee,2011-09-23,Grade 3,+17907317184,534
3830,S03830,diane douglas,2007-11-06,Grade 2,+18323752953,534
8012,S08012,timothy lutz md,2011-09-14,Grade 2,+13902970420,534
7926,S07926,joseph weaver,2010-12-10,Grade 3,+18252396529,534
8070,S08070,joseph hamilton,2017-04-20,Grade 2,+15734826796,534
7443,S07443,kyle alvarez,2010-01-14,Grade 5,+18243507460,534
7448,S07448,rachel clark,2018-02-23,Grade 2,+15893704732,534
8836,S08836,paul yang,2011-10-19,Grade 2,+12533364643,534
9104,S09104,brent garcia,2011-06-25,Grade 4,+13696583773,534
10701,S10701,james baker,2017-03-23,Grade 3,+12324056892,534
11111,S11111,dana white,2016-12-27,Grade 2,+17176798981,534
11551,S11551,candace george,2006-10-07,Grade 4,+13575360911,534
12057,S12057,brittany smith,2012-09-09,Grade 4,+15722225119,534
4503,S04503,edward hughes dds,2010-06-27,Grade 3,+19085242502,535
11108,S11108,jamie thompson,2009-04-15,Grade 4,+12825588844,535
1214,S01214,clayton nguyen,2016-07-23,Grade 3,+14133864039,536
2514,S02514,jeffrey noble,2017-06-03,Grade 4,+18489335278,536
4261,S04261,jonathan thompson,2010-08-17,Grade 1,+16162416190,536
7371,S07371,amy spencer,2011-04-26,Grade 3,+15337854241,536
6393,S06393,nicole gibson,2008-12-31,Grade 3,+15088330925,536
6783,S06783,christina thomas,2014-02-21,Grade 2,+12053268262,536
8211,S08211,martin barron,2011-01-20,Grade 4,+14294841165,536
7560,S07560,cynthia malone,2016-07-22,Grade 4,+16848897137,536
164,S00164,angela gregory,2012-01-06,Grade 2,+18916789593,537
6432,S06432,wendy christian,2009-05-31,Grade 5,+19525623869,537
6519,S06519,stephen brooks,2014-03-25,Grade 3,+14432407770,537
122,S00122,kristine johnston,2014-01-02,Grade 4,+17928967675,538
6202,S06202,brandon parsons,2009-12-04,Grade 1,+17137757742,538
141,S00141,mary mccullough dds,2006-06-19,Grade 5,+17167525816,539
108,S00108,james orozco,2012-10-08,Grade 5,+17747796874,539
49,S00049,david soto,2015-05-06,Grade 2,+18903443191,539
427,S00427,william brooks,2006-03-21,Grade 3,+19454326662,539
1070,S01070,stephanie mclaughlin,2017-09-27,Grade 1,+15472088239,539
974,S00974,kevin anderson,2016-11-04,Grade 4,+17033381423,539
1178,S01178,amanda brown,2014-10-10,Grade 5,+16208151516,539
1698,S01698,shelley bryant,2006-05-24,Grade 4,+19303659572,539
1468,S01468,richard schaefer,2008-09-05,Grade 3,+16918609565,539
1534,S01534,kimberly vega,2006-08-06,Grade 5,+18385558187,539
1851,S01851,kirsten anderson,2009-01-27,Grade 3,+13115414363,539
2193,S02193,amber thomas,2008-06-23,Grade 2,+16735296079,539
2134,S02134,vickie mclaughlin dds,2012-04-12,Grade 4,+14059931835,539
2123,S02123,charles johnson,2006-08-21,Grade 5,+14982104925,539
3004,S03004,lori johnson,2009-02-16,Grade 5,+19489863421,539
3040,S03040,ronald brown,2014-10-05,Grade 2,+12814965208,539
6189,S06189,kathleen baker,2009-06-30,Grade 3,+13166838959,539
6035,S06035,kaitlin park,2016-11-22,Grade 1,+16605674136,539
6074,S06074,brendan thompson,2015-05-21,Grade 2,+13983800290,539
6072,S06072,adam gardner,2012-10-18,Grade 1,+18288747209,539
6282,S06282,thomas reyes,2006-06-05,Grade 4,+12834194905,539
5683,S05683,stacie jimenez,2011-08-09,Grade 5,+15579953381,539
5489,S05489,joseph aguilar,2018-06-29,Grade 5,+13794666253,539
5761,S05761,tracey decker,2017-03-09,Grade 1,+12976038398,539
4175,S04175,becky garcia,2008-10-08,Grade 4,+15225756007,539
4052,S04052,melinda wilson,2011-01-27,Grade 2,+14262143945,539
3454,S03454,sean dean,2013-11-05,Grade 3,+17469044901,539
3654,S03654,anne banks,2008-04-19,Grade 2,+13736691159,539
3349,S03349,daniel clark,2013-02-18,Grade 1,+16574934940,539
3326,S03326,brittany baker,2012-10-29,Grade 1,+12008314670,539
4564,S04564,anthony gonzalez,2008-04-24,Grade 1,n/a,539
4476,S04476,lisa garcia,2006-07-04,Grade 1,+13165007364,539
4382,S04382,kristine gutierrez,2015-07-14,Grade 1,+16165997846,539
4640,S04640,earl vega,2015-08-15,Grade 4,+16212434919,539
4766,S04766,antonio holt,2014-07-03,Grade 4,+17388897110,539
4909,S04909,jeanne strickland,2016-06-18,Grade 4,+13458936479,539
4916,S04916,james holmes,2011-02-07,Grade 2,+15873228978,539
5367,S05367,samantha coleman,2008-03-29,Grade 5,+17928839880,539
5393,S05393,john hayes,2011-08-21,Grade 5,+17322511625,539
6521,S06521,jill wright,2015-09-26,Grade 3,+15316482772,539
6869,S06869,christina ibarra,2010-09-15,Grade 5,+12777285629,539
7280,S07280,david owens,2011-09-16,Grade 4,+17839283635,539
7258,S07258,julia bryan,2015-12-01,Grade 1,+18112223159,539
7142,S07142,david smith,2006-03-20,Grade 2,+16167150969,539
7062,S07062,wendy carroll,2017-07-09,Grade 1,+15512189190,539
7008,S07008,lori nolan,2013-04-19,Grade 5,+18182608801,539
7495,S07495,hailey walsh,2008-10-07,Grade 1,+19313586331,539
7906,S07906,anthony mason,2014-07-04,Grade 1,+19125518772,539
7832,S07832,alexa cohen,2011-01-31,Grade 3,+15052963207,539
8193,S08193,janice lutz md,2018-07-10,Grade 3,+12335999850,539
8247,S08247,thomas cunningham,2012-03-06,Grade 3,+17866339821,539
8159,S08159,emily wilson,2015-10-06,Grade 3,+16113752176,539
9043,S09043,mr. david avila,2012-08-19,Grade 4,+16747276586,539
8961,S08961,brenda herring,2012-04-22,Grade 2,+19746693850,539
8796,S08796,margaret figueroa,2017-02-07,Grade 5,+16263125528,539
9298,S09298,amber shepherd dds,2016-05-10,Grade 1,+14425192684,539
9212,S09212,jennifer reyes,2008-04-01,Grade 3,+16847989800,539
10720,S10720,heather harris,2017-05-21,Grade 4,+13959204469,539
10795,S10795,richard king,2006-11-12,Grade 2,+19707342185,539
11562,S11562,gregory valencia,2015-09-23,Grade 1,+16736716362,539
11511,S11511,gregory poole,2015-01-08,Grade 5,+14387320372,539
11439,S11439,alice ortiz dvm,2007-09-26,Grade 3,+19768427440,539
10163,S10163,carlos saunders,2016-12-13,Grade 1,+16107051526,539
10588,S10588,helen chavez,2007-03-30,Grade 5,+17113301592,539
11907,S11907,jeffrey miller,2017-08-17,Grade 3,+14389783833,539
11937,S11937,jessica morrison,2015-06-24,Grade 5,+13299239076,539
11974,S11974,william bennett,2016-11-24,Grade 4,+15322489216,539
11803,S11803,luis bryan,2014-11-19,Grade 3,+16837699136,539
10080,S10080,rebecca kane,2011-10-17,Grade 5,+14533045058,540
8269,S08269,diana murphy,2015-09-09,Grade 1,+19288599516,541
3024,S03024,danielle ramirez,2006-04-03,Grade 2,+15462820002,542
1388,S01388,shawn gordon iii,2007-02-11,Grade 1,+16327068020,542
1395,S01395,ronald craig,2017-12-04,Grade 4,+19159850783,542
4373,S04373,sarah landry,2007-02-13,Grade 2,+12482176685,542
7355,S07355,kenneth willis,2006-06-08,Grade 5,n/a,542
10081,S10081,alexandra smith,2006-08-02,Grade 1,+17558415018,542
9533,S09533,ariana archer,2014-08-17,Grade 2,+17523059423,542
11540,S11540,elizabeth davis,2008-11-22,Grade 1,+13323085725,542
11579,S11579,dr. tanya jackson dvm,2009-04-22,Grade 5,+12018279780,542
10708,S10708,gina lyons,2012-08-15,Grade 3,+13432619079,542
11087,S11087,juan jimenez,2007-11-29,Grade 3,+12754359250,542
12020,S12020,mr. javier sparks,2010-07-07,Grade 1,+18769567299,542
1434,S01434,brittany rios,2014-01-09,Grade 1,+12824603968,543
1553,S01553,abigail cook,2016-07-20,Grade 4,+17582196485,544
1512,S01512,tamara adkins,2013-01-31,Grade 3,+15358796357,544
